"","x"
"129049","Sedang"
"129050","Sedang"
"129051","Sedang"
"129052","Sedang"
"129053","Sedang"
"129054","Sedang"
"129055","Sedang"
"129056","Sedang"
"129057","Sedang"
"129058","Sedang"
"129059","Sedang"
"129060","Sedang"
"129061","Sedang"
"129062","Sedang"
"129063","Sedang"
"129064","Sedang"
"129065","Sedang"
"129066","Sedang"
"129067","Sedang"
"129068","Sedang"
"129069","Sedang"
"129070","Sedang"
"129071","Sedang"
"129072","Sedang"
"129073","Sedang"
"129074","Sedang"
"129075","Sedang"
"129076","Sedang"
"129077","Sedang"
"129078","Sedang"
"129079","Sedang"
"129080","Sedang"
"129081","Sedang"
"129082","Sedang"
"129083","Sedang"
"129084","Sedang"
"129085","Sedang"
"129086","Sedang"
"129087","Sedang"
"129088","Sedang"
"129089","Sedang"
"129090","Sedang"
"129091","Sedang"
"129092","Sedang"
"129093","Sedang"
"129094","Sedang"
"129095","Sedang"
"129096","Sedang"
"129097","Sedang"
"129098","Sedang"
"129099","Sedang"
"129100","Sedang"
"129101","Sedang"
"129102","Sedang"
"129103","Sedang"
"129104","Sedang"
"129105","Sedang"
"129106","Sedang"
"129107","Sedang"
"129108","Sedang"
"129109","Sedang"
"129110","Sedang"
"129111","Sedang"
"129112","Sedang"
"129113","Sedang"
"129114","Sedang"
"129115","Sedang"
"129116","Sedang"
"129117","Sedang"
"129118","Sedang"
"129119","Sedang"
"129120","Sedang"
"129121","Sedang"
"129122","Sedang"
"129123","Sedang"
"129124","Sedang"
"129125","Sedang"
"129126","Sedang"
"129127","Sedang"
"129128","Sedang"
"129129","Sedang"
"129130","Sedang"
"129131","Sedang"
"129132","Sedang"
"129133","Sedang"
"129134","Sedang"
"129135","Sedang"
"129136","Sedang"
"129137","Sedang"
"129138","Sedang"
"129139","Sedang"
"129140","Sedang"
"129141","Sedang"
"129142","Sedang"
"129143","Sedang"
"129144","Sedang"
"129145","Sedang"
"129146","Sedang"
"129147","Sedang"
"129148","Sedang"
"129149","Sedang"
"129150","Sedang"
"129151","Sedang"
"129152","Sedang"
"129153","Sedang"
"129154","Sedang"
"129155","Sedang"
"129156","Sedang"
"129157","Sedang"
"129158","Sedang"
"129159","Sedang"
"129160","Sedang"
"129161","Sedang"
"129162","Sedang"
"129163","Sedang"
"129164","Sedang"
"129165","Sedang"
"129166","Sedang"
"129167","Sedang"
"129168","Sedang"
"129169","Sedang"
"129170","Sedang"
"129171","Sedang"
"129172","Sedang"
"129173","Sedang"
"129174","Sedang"
"129175","Sedang"
"129176","Sedang"
"129177","Sedang"
"129178","Sedang"
"129179","Sedang"
"129180","Sedang"
"129181","Sedang"
"129182","Sedang"
"129183","Sedang"
"129184","Sedang"
"129185","Sedang"
"129186","Sedang"
"129187","Sedang"
"129188","Sedang"
"129189","Sedang"
"129190","Sedang"
"129191","Sedang"
"129192","Sedang"
"129193","Sedang"
"129194","Sedang"
"129195","Sedang"
"129196","Sedang"
"129197","Sedang"
"129198","Sedang"
"129199","Sedang"
"129200","Sedang"
"129201","Sedang"
"129202","Sedang"
"129203","Sedang"
"129204","Sedang"
"129205","Sedang"
"129206","Sedang"
"129207","Sedang"
"129208","Sedang"
"129209","Sedang"
"129210","Sedang"
"129211","Sedang"
"129212","Sedang"
"129213","Sedang"
"129214","Sedang"
"129215","Sedang"
"129216","Sedang"
"129217","Sedang"
"129218","Sedang"
"129219","Sedang"
"129220","Sedang"
"129221","Sedang"
"129222","Sedang"
"129223","Sedang"
"129224","Sedang"
"129225","Sedang"
"129226","Sedang"
"129227","Sedang"
"129228","Sedang"
"129229","Sedang"
"129230","Sedang"
"129231","Sedang"
"129232","Sedang"
"129233","Sedang"
"129234","Sedang"
"129235","Sedang"
"129236","Sedang"
"129237","Sedang"
"129238","Sedang"
"129239","Sedang"
"129240","Sedang"
"129241","Sedang"
"129242","Sedang"
"129243","Sedang"
"129244","Sedang"
"129245","Sedang"
"129246","Sedang"
"129247","Sedang"
"129248","Sedang"
"129249","Sedang"
"129250","Sedang"
"129251","Sedang"
"129252","Sedang"
"129253","Sedang"
"129254","Sedang"
"129255","Sedang"
"129256","Sedang"
"129257","Sedang"
"129258","Sedang"
"129259","Sedang"
"129260","Sedang"
"129261","Sedang"
"129262","Sedang"
"129263","Sedang"
"129264","Sedang"
"129265","Sedang"
"129266","Sedang"
"129267","Sedang"
"129268","Sedang"
"129269","Sedang"
"129270","Sedang"
"129271","Sedang"
"129272","Sedang"
"129273","Sedang"
"129274","Sedang"
"129275","Sedang"
"129276","Sedang"
"129277","Sedang"
"129278","Sedang"
"129279","Sedang"
"129280","Sedang"
"129281","Sedang"
"129282","Sedang"
"129283","Sedang"
"129284","Sedang"
"129285","Sedang"
"129286","Sedang"
"129287","Sedang"
"129288","Sedang"
"129289","Sedang"
"129290","Sedang"
"129291","Sedang"
"129292","Sedang"
"129293","Sedang"
"129294","Sedang"
"129295","Sedang"
"129296","Sedang"
"129297","Sedang"
"129298","Sedang"
"129299","Sedang"
"129300","Sedang"
"129301","Sedang"
"129302","Sedang"
"129303","Sedang"
"129304","Sedang"
"129305","Sedang"
"129306","Sedang"
"129307","Sedang"
"129308","Sedang"
"129309","Sedang"
"129310","Sedang"
"129311","Sedang"
"129312","Sedang"
"129313","Sedang"
"129314","Sedang"
"129315","Sedang"
"129316","Sedang"
"129317","Sedang"
"129318","Sedang"
"129319","Sedang"
"129320","Sedang"
"129321","Sedang"
"129322","Sedang"
"129323","Sedang"
"129324","Sedang"
"129325","Sedang"
"129326","Sedang"
"129327","Sedang"
"129328","Sedang"
"129329","Sedang"
"129330","Sedang"
"129331","Sedang"
"129332","Sedang"
"129333","Sedang"
"129334","Sedang"
"129335","Sedang"
"129336","Sedang"
"129337","Sedang"
"129338","Sedang"
"129339","Sedang"
"129340","Sedang"
"129341","Sedang"
"129342","Sedang"
"129343","Sedang"
"129344","Sedang"
"129345","Sedang"
"129346","Sedang"
"129347","Sedang"
"129348","Sedang"
"129349","Sedang"
"129350","Sedang"
"129351","Sedang"
"129352","Sedang"
"129353","Sedang"
"129354","Sedang"
"129355","Sedang"
"129356","Sedang"
"129357","Sedang"
"129358","Sedang"
"129359","Sedang"
"129360","Sedang"
"129361","Sedang"
"129362","Sedang"
"129363","Sedang"
"129364","Sedang"
"129365","Sedang"
"129366","Sedang"
"129367","Sedang"
"129368","Sedang"
"129369","Sedang"
"129370","Sedang"
"129371","Sedang"
"129372","Sedang"
"129373","Sedang"
"129374","Sedang"
"129375","Sedang"
"129376","Sedang"
"129377","Sedang"
"129378","Sedang"
"129379","Sedang"
"129380","Sedang"
"129381","Sedang"
"129382","Sedang"
"129383","Sedang"
"129384","Sedang"
"129385","Sedang"
"129386","Sedang"
"129387","Sedang"
"129388","Sedang"
"129389","Sedang"
"129390","Sedang"
"129391","Sedang"
"129392","Sedang"
"129393","Sedang"
"129394","Sedang"
"129395","Sedang"
"129396","Sedang"
"129397","Sedang"
"129398","Sedang"
"129399","Sedang"
"129400","Sedang"
"129401","Sedang"
"129402","Sedang"
"129403","Sedang"
"129404","Sedang"
"129405","Sedang"
"129406","Sedang"
"129407","Sedang"
"129408","Sedang"
"129409","Sedang"
"129410","Sedang"
"129411","Sedang"
"129412","Sedang"
"129413","Sedang"
"129414","Sedang"
"129415","Sedang"
"129416","Sedang"
"129417","Sedang"
"129418","Sedang"
"129419","Sedang"
"129420","Sedang"
"129421","Sedang"
"129422","Sedang"
"129423","Sedang"
"129424","Sedang"
"129425","Sedang"
"129426","Sedang"
"129427","Sedang"
"129428","Sedang"
"129429","Sedang"
"129430","Sedang"
"129431","Sedang"
"129432","Sedang"
"129433","Sedang"
"129434","Sedang"
"129435","Sedang"
"129436","Sedang"
"129437","Sedang"
"129438","Sedang"
"129439","Sedang"
"129440","Sedang"
"129441","Sedang"
"129442","Sedang"
"129443","Sedang"
"129444","Sedang"
"129445","Sedang"
"129446","Sedang"
"129447","Sedang"
"129448","Sedang"
"129449","Sedang"
"129450","Sedang"
"129451","Sedang"
"129452","Sedang"
"129453","Sedang"
"129454","Sedang"
"129455","Sedang"
"129456","Sedang"
"129457","Sedang"
"129458","Sedang"
"129459","Sedang"
"129460","Sedang"
"129461","Sedang"
"129462","Sedang"
"129463","Sedang"
"129464","Sedang"
"129465","Sedang"
"129466","Sedang"
"129467","Sedang"
"129468","Sedang"
"129469","Sedang"
"129470","Sedang"
"129471","Sedang"
"129472","Sedang"
"129473","Sedang"
"129474","Sedang"
"129475","Sedang"
"129476","Sedang"
"129477","Sedang"
"129478","Sedang"
"129479","Sedang"
"129480","Sedang"
"129481","Sedang"
"129482","Sedang"
"129483","Sedang"
"129484","Sedang"
"129485","Sedang"
"129486","Sedang"
"129487","Sedang"
"129488","Sedang"
"129489","Sedang"
"129490","Sedang"
"129491","Sedang"
"129492","Sedang"
"129493","Sedang"
"129494","Sedang"
"129495","Sedang"
"129496","Sedang"
"129497","Sedang"
"129498","Sedang"
"129499","Sedang"
"129500","Sedang"
"129501","Sedang"
"129502","Sedang"
"129503","Sedang"
"129504","Sedang"
"129505","Sedang"
"129506","Sedang"
"129507","Sedang"
"129508","Sedang"
"129509","Sedang"
"129510","Sedang"
"129511","Sedang"
"129512","Sedang"
"129513","Sedang"
"129514","Sedang"
"129515","Sedang"
"129516","Sedang"
"129517","Sedang"
"129518","Sedang"
"129519","Sedang"
"129520","Sedang"
"129521","Sedang"
"129522","Sedang"
"129523","Sedang"
"129524","Sedang"
"129525","Sedang"
"129526","Sedang"
"129527","Sedang"
"129528","Sedang"
"129529","Sedang"
"129530","Sedang"
"129531","Sedang"
"129532","Sedang"
"129533","Sedang"
"129534","Sedang"
"129535","Sedang"
"129536","Sedang"
"129537","Sedang"
"129538","Sedang"
"129539","Sedang"
"129540","Sedang"
"129541","Sedang"
"129542","Sedang"
"129543","Sedang"
"129544","Sedang"
"129545","Sedang"
"129546","Sedang"
"129547","Sedang"
"129548","Sedang"
"129549","Sedang"
"129550","Sedang"
"129551","Sedang"
"129552","Sedang"
"129553","Sedang"
"129554","Sedang"
"129555","Sedang"
"129556","Sedang"
"129557","Sedang"
"129558","Sedang"
"129559","Sedang"
"129560","Sedang"
"129561","Sedang"
"129562","Sedang"
"129563","Sedang"
"129564","Sedang"
"129565","Sedang"
"129566","Sedang"
"129567","Sedang"
"129568","Sedang"
"129569","Sedang"
"129570","Sedang"
"129571","Sedang"
"129572","Sedang"
"129573","Sedang"
"129574","Sedang"
"129575","Sedang"
"129576","Sedang"
"129577","Sedang"
"129578","Sedang"
"129579","Sedang"
"129580","Sedang"
"129581","Sedang"
"129582","Sedang"
"129583","Sedang"
"129584","Sedang"
"129585","Sedang"
"129586","Sedang"
"129587","Sedang"
"129588","Sedang"
"129589","Sedang"
"129590","Sedang"
"129591","Sedang"
"129592","Sedang"
"129593","Sedang"
"129594","Sedang"
"129595","Sedang"
"129596","Sedang"
"129597","Sedang"
"129598","Sedang"
"129599","Sedang"
"129600","Sedang"
"129601","Sedang"
"129602","Sedang"
"129603","Sedang"
"129604","Sedang"
"129605","Sedang"
"129606","Sedang"
"129607","Sedang"
"129608","Sedang"
"129609","Sedang"
"129610","Sedang"
"129611","Sedang"
"129612","Sedang"
"129613","Sedang"
"129614","Sedang"
"129615","Sedang"
"129616","Sedang"
"129617","Sedang"
"129618","Sedang"
"129619","Sedang"
"129620","Sedang"
"129621","Sedang"
"129622","Sedang"
"129623","Sedang"
"129624","Sedang"
"129625","Sedang"
"129626","Sedang"
"129627","Sedang"
"129628","Sedang"
"129629","Sedang"
"129630","Sedang"
"129631","Sedang"
"129632","Sedang"
"129633","Sedang"
"129634","Sedang"
"129635","Sedang"
"129636","Sedang"
"129637","Sedang"
"129638","Sedang"
"129639","Sedang"
"129640","Sedang"
"129641","Sedang"
"129642","Sedang"
"129643","Sedang"
"129644","Sedang"
"129645","Sedang"
"129646","Sedang"
"129647","Sedang"
"129648","Sedang"
"129649","Sedang"
"129650","Sedang"
"129651","Sedang"
"129652","Sedang"
"129653","Sedang"
"129654","Sedang"
"129655","Sedang"
"129656","Sedang"
"129657","Sedang"
"129658","Sedang"
"129659","Sedang"
"129660","Sedang"
"129661","Sedang"
"129662","Sedang"
"129663","Sedang"
"129664","Sedang"
"129665","Sedang"
"129666","Sedang"
"129667","Sedang"
"129668","Sedang"
"129669","Sedang"
"129670","Sedang"
"129671","Sedang"
"129672","Sedang"
"129673","Sedang"
"129674","Sedang"
"129675","Sedang"
"129676","Sedang"
"129677","Sedang"
"129678","Sedang"
"129679","Sedang"
"129680","Sedang"
"129681","Sedang"
"129682","Sedang"
"129683","Sedang"
"129684","Sedang"
"129685","Sedang"
"129686","Sedang"
"129687","Sedang"
"129688","Sedang"
"129689","Sedang"
"129690","Sedang"
"129691","Sedang"
"129692","Sedang"
"129693","Sedang"
"129694","Sedang"
"129695","Sedang"
"129696","Sedang"
"129697","Sedang"
"129698","Sedang"
"129699","Sedang"
"129700","Sedang"
"129701","Sedang"
"129702","Sedang"
"129703","Sedang"
"129704","Sedang"
"129705","Sedang"
"129706","Sedang"
"129707","Sedang"
"129708","Sedang"
"129709","Sedang"
"129710","Sedang"
"129711","Sedang"
"129712","Sedang"
"129713","Sedang"
"129714","Sedang"
"129715","Sedang"
"129716","Sedang"
"129717","Sedang"
"129718","Sedang"
"129719","Sedang"
"129720","Sedang"
"129721","Sedang"
"129722","Sedang"
"129723","Sedang"
"129724","Sedang"
"129725","Sedang"
"129726","Sedang"
"129727","Sedang"
"129728","Sedang"
"129729","Sedang"
"129730","Sedang"
"129731","Sedang"
"129732","Sedang"
"129733","Sedang"
"129734","Sedang"
"129735","Sedang"
"129736","Sedang"
"129737","Sedang"
"129738","Sedang"
"129739","Sedang"
"129740","Sedang"
"129741","Sedang"
"129742","Sedang"
"129743","Sedang"
"129744","Sedang"
"129745","Sedang"
"129746","Sedang"
"129747","Sedang"
"129748","Sedang"
"129749","Sedang"
"129750","Sedang"
"129751","Sedang"
"129752","Sedang"
"129753","Sedang"
"129754","Sedang"
"129755","Sedang"
"129756","Sedang"
"129757","Sedang"
"129758","Sedang"
"129759","Sedang"
"129760","Sedang"
"129761","Sedang"
"129762","Sedang"
"129763","Sedang"
"129764","Sedang"
"129765","Sedang"
"129766","Sedang"
"129767","Sedang"
"129768","Sedang"
"129769","Sedang"
"129770","Sedang"
"129771","Sedang"
"129772","Sedang"
"129773","Sedang"
"129774","Sedang"
"129775","Sedang"
"129776","Sedang"
"129777","Sedang"
"129778","Sedang"
"129779","Sedang"
"129780","Sedang"
"129781","Sedang"
"129782","Sedang"
"129783","Sedang"
"129784","Sedang"
"129785","Sedang"
"129786","Sedang"
"129787","Sedang"
"129788","Sedang"
"129789","Sedang"
"129790","Sedang"
"129791","Sedang"
"129792","Sedang"
"129793","Sedang"
"129794","Sedang"
"129795","Sedang"
"129796","Sedang"
"129797","Sedang"
"129798","Sedang"
"129799","Sedang"
"129800","Sedang"
"129801","Sedang"
"129802","Sedang"
"129803","Sedang"
"129804","Sedang"
"129805","Sedang"
"129806","Sedang"
"129807","Sedang"
"129808","Sedang"
"129809","Sedang"
"129810","Sedang"
"129811","Sedang"
"129812","Sedang"
"129813","Sedang"
"129814","Sedang"
"129815","Sedang"
"129816","Sedang"
"129817","Sedang"
"129818","Sedang"
"129819","Sedang"
"129820","Sedang"
"129821","Sedang"
"129822","Sedang"
"129823","Sedang"
"129824","Sedang"
"129825","Sedang"
"129826","Sedang"
"129827","Sedang"
"129828","Sedang"
"129829","Sedang"
"129830","Sedang"
"129831","Sedang"
"129832","Sedang"
"129833","Sedang"
"129834","Sedang"
"129835","Sedang"
"129836","Sedang"
"129837","Sedang"
"129838","Sedang"
"129839","Sedang"
"129840","Sedang"
"129841","Sedang"
"129842","Sedang"
"129843","Sedang"
"129844","Sedang"
"129845","Sedang"
"129846","Sedang"
"129847","Sedang"
"129848","Sedang"
"129849","Sedang"
"129850","Sedang"
"129851","Sedang"
"129852","Sedang"
"129853","Sedang"
"129854","Sedang"
"129855","Sedang"
"129856","Sedang"
"129857","Sedang"
"129858","Sedang"
"129859","Sedang"
"129860","Sedang"
"129861","Sedang"
"129862","Sedang"
"129863","Sedang"
"129864","Sedang"
"129865","Sedang"
"129866","Sedang"
"129867","Sedang"
"129868","Sedang"
"129869","Sedang"
"129870","Sedang"
"129871","Sedang"
"129872","Sedang"
"129873","Sedang"
"129874","Sedang"
"129875","Sedang"
"129876","Sedang"
"129877","Sedang"
"129878","Sedang"
"129879","Sedang"
"129880","Sedang"
"129881","Sedang"
"129882","Sedang"
"129883","Sedang"
"129884","Sedang"
"129885","Sedang"
"129886","Sedang"
"129887","Sedang"
"129888","Sedang"
"129889","Sedang"
"129890","Sedang"
"129891","Sedang"
"129892","Sedang"
"129893","Sedang"
"129894","Sedang"
"129895","Sedang"
"129896","Sedang"
"129897","Sedang"
"129898","Sedang"
"129899","Sedang"
"129900","Sedang"
"129901","Sedang"
"129902","Sedang"
"129903","Sedang"
"129904","Sedang"
"129905","Sedang"
"129906","Sedang"
"129907","Sedang"
"129908","Sedang"
"129909","Sedang"
"129910","Sedang"
"129911","Sedang"
"129912","Sedang"
"129913","Sedang"
"129914","Sedang"
"129915","Sedang"
"129916","Sedang"
"129917","Sedang"
"129918","Sedang"
"129919","Sedang"
"129920","Sedang"
"129921","Sedang"
"129922","Sedang"
"129923","Sedang"
"129924","Sedang"
"129925","Sedang"
"129926","Sedang"
"129927","Sedang"
"129928","Sedang"
"129929","Sedang"
"129930","Sedang"
"129931","Sedang"
"129932","Sedang"
"129933","Sedang"
"129934","Sedang"
"129935","Sedang"
"129936","Sedang"
"129937","Sedang"
"129938","Sedang"
"129939","Sedang"
"129940","Sedang"
"129941","Sedang"
"129942","Sedang"
"129943","Sedang"
"129944","Sedang"
"129945","Sedang"
"129946","Sedang"
"129947","Sedang"
"129948","Sedang"
"129949","Sedang"
"129950","Sedang"
"129951","Sedang"
"129952","Sedang"
"129953","Sedang"
"129954","Sedang"
"129955","Sedang"
"129956","Sedang"
"129957","Sedang"
"129958","Sedang"
"129959","Sedang"
"129960","Sedang"
"129961","Sedang"
"129962","Sedang"
"129963","Sedang"
"129964","Sedang"
"129965","Sedang"
"129966","Sedang"
"129967","Sedang"
"129968","Sedang"
"129969","Sedang"
"129970","Sedang"
"129971","Sedang"
"129972","Sedang"
"129973","Sedang"
"129974","Sedang"
"129975","Sedang"
"129976","Sedang"
"129977","Sedang"
"129978","Sedang"
"129979","Sedang"
"129980","Sedang"
"129981","Sedang"
"129982","Sedang"
"129983","Sedang"
"129984","Sedang"
"129985","Sedang"
"129986","Sedang"
"129987","Sedang"
"129988","Sedang"
"129989","Sedang"
"129990","Sedang"
"129991","Sedang"
"129992","Sedang"
"129993","Sedang"
"129994","Sedang"
"129995","Sedang"
"129996","Sedang"
"129997","Sedang"
"129998","Sedang"
"129999","Sedang"
"130000","Sedang"
"130001","Sedang"
"130002","Sedang"
"130003","Sedang"
"130004","Sedang"
"130005","Sedang"
"130006","Sedang"
"130007","Sedang"
"130008","Sedang"
"130009","Sedang"
"130010","Sedang"
"130011","Sedang"
"130012","Sedang"
"130013","Sedang"
"130014","Sedang"
"130015","Sedang"
"130016","Sedang"
"130017","Sedang"
"130018","Sedang"
"130019","Sedang"
"130020","Sedang"
"130021","Sedang"
"130022","Sedang"
"130023","Sedang"
"130024","Sedang"
"130025","Sedang"
"130026","Sedang"
"130027","Sedang"
"130028","Sedang"
"130029","Sedang"
"130030","Sedang"
"130031","Sedang"
"130032","Sedang"
"130033","Sedang"
"130034","Sedang"
"130035","Sedang"
"130036","Sedang"
"130037","Sedang"
"130038","Sedang"
"130039","Sedang"
"130040","Sedang"
"130041","Sedang"
"130042","Sedang"
"130043","Sedang"
"130044","Sedang"
"130045","Sedang"
"130046","Sedang"
"130047","Sedang"
"130048","Sedang"
"130049","Sedang"
"130050","Sedang"
"130051","Sedang"
"130052","Sedang"
"130053","Sedang"
"130054","Sedang"
"130055","Sedang"
"130056","Sedang"
"130057","Sedang"
"130058","Sedang"
"130059","Sedang"
"130060","Sedang"
"130061","Sedang"
"130062","Sedang"
"130063","Sedang"
"130064","Sedang"
"130065","Sedang"
"130066","Sedang"
"130067","Sedang"
"130068","Sedang"
"130069","Sedang"
"130070","Sedang"
"130071","Sedang"
"130072","Sedang"
"130073","Sedang"
"130074","Sedang"
"130075","Sedang"
"130076","Sedang"
"130077","Sedang"
"130078","Sedang"
"130079","Sedang"
"130080","Sedang"
"130081","Sedang"
"130082","Sedang"
"130083","Sedang"
"130084","Sedang"
"130085","Sedang"
"130086","Sedang"
"130087","Sedang"
"130088","Sedang"
"130089","Sedang"
"130090","Sedang"
"130091","Sedang"
"130092","Sedang"
"130093","Sedang"
"130094","Sedang"
"130095","Sedang"
"130096","Sedang"
"130097","Sedang"
"130098","Sedang"
"130099","Sedang"
"130100","Sedang"
"130101","Sedang"
"130102","Sedang"
"130103","Sedang"
"130104","Sedang"
"130105","Sedang"
"130106","Sedang"
"130107","Sedang"
"130108","Sedang"
"130109","Sedang"
"130110","Sedang"
"130111","Sedang"
"130112","Sedang"
"130113","Sedang"
"130114","Sedang"
"130115","Sedang"
"130116","Sedang"
"130117","Sedang"
"130118","Sedang"
"130119","Sedang"
"130120","Sedang"
"130121","Sedang"
"130122","Sedang"
"130123","Sedang"
"130124","Sedang"
"130125","Sedang"
"130126","Sedang"
"130127","Sedang"
"130128","Sedang"
"130129","Sedang"
"130130","Sedang"
"130131","Sedang"
"130132","Sedang"
"130133","Sedang"
"130134","Sedang"
"130135","Sedang"
"130136","Sedang"
"130137","Sedang"
"130138","Sedang"
"130139","Sedang"
"130140","Sedang"
"130141","Sedang"
"130142","Sedang"
"130143","Sedang"
"130144","Sedang"
"130145","Sedang"
"130146","Sedang"
"130147","Sedang"
"130148","Sedang"
"130149","Sedang"
